extension_id,label,see_categories,manifest_version,permissions_count,has_host_permissions,host_permissions_count,has_content_scripts,has_holistic_match_pattern,match_pattern_scope,has_service_worker,has_background_page,sensitive_permissions_count,has_web_accessible_resources,has_externally_connectable,has_csp_declaration,has_update_url,content_script_count,has_file_match_pattern,has_all_frames,content_script_run_at,has_dnr_rules_file,has_redirect_rules,dnr_rule_count,has_optional_host_permissions,optional_permissions_count,has_cookies_permission,has_history_permission,has_tabs_permission,has_bookmarks_permission,has_topSites_permission,has_browsingData_permission,has_downloads_permission,has_geolocation_permission,has_webRequest_permission,has_webRequestBlocking_permission,has_debugger_permission,has_management_permission,has_activeTab_permission,has_clipboardRead_permission,has_clipboardWrite_permission,has_contentSettings_permission,has_privacy_permission,has_proxy_permission,has_nativeMessaging_permission,has_webNavigation_permission,has_declarativeNetRequest_permission,has_offscreen_permission,has_fileBrowserHandler_permission,js_file_count,total_js_size_bytes,fetch_api_count,xhr_api_count,http_api_total_count,has_external_url_in_js,external_domain_count,has_runtime_sendMessage,has_onMessage_listener,has_eval_or_function,has_websocket,has_sendBeacon,has_cookies_getAll,has_cookies_get,has_document_cookie,has_formdata,has_blob,has_arraybuffer,has_setInterval,has_setTimeout,has_json_stringify,has_btoa,has_downloads_onCreated,has_downloads_cancel,has_downloads_download,has_tabs_create,has_declarativeNetRequest_js,outbound_request_count,unauthorized_domain_count,sends_user_data,has_periodic_sync,is_sw_initiated,is_cs_initiated,see_behavior_detected,cookies_stolen,redirect_detected,download_hijacked
AIDR (Chrome Store)__folndgmoekgkipoolphnkclopeopkecc_v0.6.13,0,,3,4,True,2,True,False,2,True,False,2,True,True,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,1086842,9,5,44,True,9,False,False,False,True,False,False,False,False,True,False,True,True,True,True,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
AiPrice(AliPrice) Search by Image for China Import__aadbahhifnekkkcbapdfandpimaoacmj_v4.0.1,0,"UReq,UProf,CE,HH,UDown",3,9,True,4,True,True,3,True,False,4,True,False,False,True,1,False,True,3,False,False,0,False,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11,13192071,13,10,797,True,915,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,7,0,False,False,True,True,False,False,False,False
AiPrice(AliPrice) Sourcing Tool__lenipkahddombkldhfmcnnjakmcepdlk_v4.0.1,0,"UReq,UProf,CE,HH,UDown",3,9,True,3,True,True,3,True,False,4,True,False,False,True,1,False,True,3,False,False,0,True,1,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,11,15715372,13,10,797,True,914,True,True,True,False,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,9,18,False,False,True,True,True,False,True,False
AIX Downloader(Picture_Video_Music)__ibdfeimkglcmdejppabkaidpippniiob_v9.0.58,0,"UReq,UProf,CE,HH,UDown",3,12,True,1,True,True,3,True,False,5,True,False,False,True,13,False,False,3,True,False,20,False,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,25,3922184,57,23,222,True,52,True,True,True,False,False,False,False,True,False,True,True,True,True,True,True,True,False,True,True,True,0,3,False,False,False,True,True,False,False,False
Allow Copy +__ajhbdcgfhlhhmocddefknjjkejcfpbnj_v3.0.7,0,UProf,3,3,True,2,True,False,2,True,False,0,True,False,False,True,1,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,495951,3,0,14,True,9,True,True,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False
Allow Copy - Select & Enable Right Click__mmpljcghnbpkokhbkmfdmoagllopfmlm_v1.1.11,0,UReq,3,2,True,2,True,True,3,True,False,1,False,False,True,True,1,False,False,2,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,548227,1,0,9,True,9,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,0,3,False,False,False,True,True,False,False,False
Animalese Typing__djbgadolfboockbofalipohdncimebic_v1.45.3,0,"UReq,UProf",3,3,True,1,True,True,3,True,False,1,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4,33010,1,0,2,True,1,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Annotate pdf__ffkgggpfimdabhlfomcfhpgbmjfdbhfh_v1.0.2,0,"UReq,UProf,LF",3,2,True,1,True,True,3,True,False,0,True,False,True,True,2,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,2908955,13,5,55,True,18,True,True,False,True,False,False,False,False,True,True,True,True,True,True,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False
anonymoX__icpklikeghomkemdellmmkoifgfbakio_v1.8.6,0,"UProf,HH",3,7,True,2,True,False,2,True,False,4,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,False,26,207205,2,1,9,True,6,False,False,True,True,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,0,3,False,False,False,True,True,False,False,False
AnswerAI - Homework AI Tutor & Study Helper__bchkdkhfodkkpohjhabdgfhpgjkkgfhg_v1.5.3,0,"UReq,UProf,LF,HH",3,10,True,1,True,True,3,True,False,4,True,False,False,True,2,False,False,3,True,False,1,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,12,34364167,54,54,254,True,50,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,True,True,12,0,False,False,True,True,True,False,True,False
Any.do__kdadialhpiikehpdeejjeiikopddkjem_v4.4.12,0,"UProf,CE",3,7,True,1,True,False,1,True,False,2,True,False,False,True,1,False,False,3,False,False,0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,91,7455270,62,2,163,True,83,False,False,True,True,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
AnyDoc Translator - Translate Web and PDF__aopddeflghjljihihabdclejbojaomaf_v1.4.15,0,"UReq,UProf,LF,CE",3,9,True,1,True,True,3,True,False,5,True,True,False,True,1,True,True,2,False,False,0,False,0,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,9,1498666,50,3,147,True,36,True,True,False,False,False,False,True,True,True,True,True,True,True,True,True,False,False,False,True,False,12,19,False,False,True,True,True,False,False,False
Apifox Browser Extension__eggdlmopfankeonchoflhfoglaakobma_v1.0.9,0,UReq,3,0,True,1,True,True,3,True,False,0,True,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,9822,1,0,2,True,2,True,True,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,True,False,0,4,False,False,False,True,True,False,True,False
Apollo.io_ Free B2B Phone Number & Email Finder__alhgpfoeiimagjlnfekdhkjlkiomcapa_v14.1.2,0,"UProf,CE",3,7,True,1,True,False,2,True,False,2,True,True,True,True,2,False,False,1,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,480,30348094,221,46,857,True,96,True,True,True,True,True,False,False,True,True,True,False,True,True,True,True,False,False,False,True,False,0,27,False,False,False,True,True,False,False,False
Apowersoft Free Screen Recorder__lgcbiaeenojjpckkemdckcmfebgjkoce_v3.2,0,UReq,3,1,True,1,True,True,3,True,False,0,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,339123,0,4,20,True,30,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
Assinatura Digital no Navegador - SyngularID__ccfeeinmndbnfdodejnonelofajfnakm_v2.1.0,0,"UProf,LF",3,5,True,1,True,False,2,True,False,2,True,False,False,True,1,True,True,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,8,593686,1,0,51,True,13,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,0,0,False,False,False,True,True,False,True,False
Augmented Steam__dnhpnfgdlenaccegplpojghhmaamnnfp_v4.7.0,0,"UProf,CE",3,4,True,3,True,False,2,True,False,2,True,False,False,True,40,False,False,3,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,77,9970789,107,8,851,True,49,False,False,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,False,False,False,0,4,False,False,False,True,True,False,True,False
Auto Clicker - AutoFill__iapifmceeokikomajpccajhjpacjmibe_v5.0.12,0,"UReq,UProf,CE",3,11,True,2,True,True,3,True,False,2,True,True,False,True,3,False,True,2,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,6,499968,10,7,43,True,20,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,False,False,False,True,False,3,20,True,False,True,True,True,False,True,False
Auto Refresh Plus__ffejlioijcokmblckiijnjcmfidjppdn_v3.0.2,0,"UReq,UProf",3,1,True,1,True,True,3,True,False,0,False,False,False,True,2,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,241076,2,0,10,True,5,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,False,False,1,0,False,False,True,True,False,False,False,False
Autoskip for Youtube™ Ads__hmbnhhcgiecenbbkgdoaoafjpeaboine_v4.0.2,0,"UReq,UProf,HH",3,5,True,1,True,True,3,True,False,1,False,False,False,True,1,False,True,1,True,True,10,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,26631,12,0,18,True,6,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,True,0,0,False,False,False,True,False,False,False,False
Avast Online Security & Privacy__gomekmidlodglbbmalcneegieacbdmki_v22.12.9,0,"UReq,UProf,CE,HH",3,7,True,2,True,True,3,True,False,3,True,False,False,True,3,False,True,2,True,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10,10224489,11,3,80,True,40,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,3,4,False,False,True,True,True,False,False,False
Avast SafePrice__eofcbnmajmjmplflapaojjnihcjkigck_v25.2.0.850,0,"UReq,UProf,CE",3,4,True,1,True,True,3,True,False,1,True,False,False,True,2,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5651668,26,10,207,True,15,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,13,0,True,False,True,True,True,True,False,False
Avaya Browser Extension__hcfeinlpkegnfnfokjfffcdlpjcfdkic_v7.31.0.258,0,"UReq,LF",3,3,True,3,True,True,3,True,False,2,False,False,True,True,1,True,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,30,216424,1,2,13,True,4,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,0,2,False,False,False,True,True,False,False,False
AVG Online Security__nbmoafcmbajniiapeidgficgifbfmjfo_v21.1.9,0,"UReq,UProf,CE,HH",3,7,True,2,True,True,3,True,False,3,True,False,False,True,1,False,False,2,True,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,10,10679943,11,2,75,True,41,True,True,True,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,True,1,3,False,False,True,True,True,False,False,False
AVG SafePrice__mbckjcfnjmoiinpgddefodcighgikkgn_v25.2.0.850,0,"UReq,UProf,CE",3,4,True,1,True,True,3,True,False,1,True,False,False,True,2,False,False,1,False,False,0,False,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,5652903,26,10,207,True,15,True,True,True,True,False,False,False,True,False,True,False,True,True,True,True,False,False,False,True,False,14,0,True,False,True,True,True,True,True,False
Awesome Screen Recorder & Screenshot__nlipoenfbbikpbjkfpfillcgkoblgpmj_v4.4.41,0,"UReq,UProf,LF,CE,UDown",3,12,True,2,True,True,3,True,False,5,True,True,True,True,3,False,True,2,False,False,0,False,1,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,88,7816540,48,42,259,True,38,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,False,True,True,False,0,0,False,False,False,True,True,False,True,False
Backit Plugin__hfdhpmpfpcnbboppkkkblilhbloejijj_v4.1.3,0,"UReq,UProf,LF,CE",3,4,True,2,True,True,3,True,False,2,False,False,False,True,1,False,False,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,89,1766009,3,4,86,True,33,True,True,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,True,False,1,2,False,False,True,True,True,False,False,False
Bardeen_ Automate Browser Apps with AI__ihhkmalpkhkoedlmcnilbbhhbhnicjga_v4.5.0,0,"UReq,UProf,CE",3,13,True,2,True,True,3,True,False,6,True,False,True,True,6,False,True,3,False,False,0,False,0,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,80,15851952,687,10,882,True,229,True,True,False,True,True,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,4,0,True,False,True,True,True,False,True,False
Better Lyrics (Lyrics for Youtube Music)__effdbpeggelllpfkjppbokhmmiinhlmg_v2.2.0,0,"UProf,UDown",3,2,True,1,True,False,2,True,False,1,True,False,False,True,3,False,False,2,False,False,0,True,1,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,2426194,21,0,27,True,24,True,True,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,True,False,0,4,False,False,False,True,True,False,True,False
BetterCampus (prev. BetterCanvas)__cndibmoanboadcifjkjbdpjgfedanolh_v8.6.1,0,"UReq,UProf,LF,CE",3,2,True,1,True,True,3,True,False,1,True,False,False,True,7,False,True,3,False,False,0,False,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,9213056,90,9,297,True,65,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,True,False,0,0,False,False,False,True,False,False,False,False
BetterTTV__ajopnjidmegmdimjlfnijceegpefgped_v7.7.10,0,UProf,3,2,True,1,True,False,2,True,False,1,True,True,False,True,1,False,True,3,False,False,0,True,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,2413169,4,9,46,True,22,True,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,False,False,True,False,0,2,False,False,False,True,True,False,False,False
bgnkhhnnamicmpeenaelnjfhikgbkllg,0,"UReq,UProf,LF,CE,HH",3,11,True,1,True,True,3,True,False,6,True,False,True,True,5,False,True,2,True,False,415910,False,1,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,60,24963536,55,238,1541,True,127,True,True,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,False,False,True,0,0,False,False,False,True,False,False,False,False
